Colony,Date,Survey.Start,Survey.End,Sparrow,Hedge,Grass,Tree,Roof,Artificial.Surface,Bush,Bird.Feeder,Colony.Size,DistHdg,DistRf,Aflag
Duntocher 2,16/10/17,11:00,12:00,1,0.1,0,0,0,0.9,0,0,4,-0.601639565,1.215301722,0
Duntocher 2,16/10/17,11:00,12:00,1,0.1,0,0,0,0.9,0,0,4,-0.601639565,1.215301722,0
Duntocher 2,16/10/17,11:00,12:00,1,0,0,0,0,0,1,0,4,0.524486451,2.544884154,0
Duntocher 2,16/10/17,11:00,12:00,1,0,0,0,0,0,1,0,4,0.524486451,2.544884154,0
Duntocher 2,16/10/17,11:00,12:00,1,0,0.2,0,0,0,0,0,4,-1.148933098,1.728465036,0
Duntocher 2,16/10/17,11:00,12:00,1,0,0,0,0,0,1,0,4,-1.148933098,0.518469335,0
Duntocher 2,16/10/17,11:00,12:00,1,0,1,0,0,0,0,0,4,-0.778814251,-0.617856903,0
Duntocher 2,16/10/17,11:00,12:00,1,0,0,1,0,0,0,0,4,-0.422609646,-0.647122854,0
Duntocher 2,16/10/17,11:00,12:00,1,0,1,0,0,0,0,0,4,-0.376228838,1.167870698,0
Duntocher 2,16/10/17,11:00,12:00,1,0,0,1,0,0,0,0,4,-0.218534091,0.398882604,0
Duntocher 2,16/10/17,11:00,12:00,1,0,0,1,0,0,0,0,4,0.050474595,1.66387811,0
Duntocher 2,16/10/17,11:00,12:00,1,0,0,1,0,0,0,0,4,0.061605988,1.203191673,0
Duntocher 2,16/10/17,11:00,12:00,1,0,0,0,1,0,0,0,4,0.15529522,2.011537425,0
Duntocher 2,16/10/17,11:00,12:00,1,0,0,1,0,0,0,0,4,0.213735038,-1.041708608,0
Duntocher 2,16/10/17,11:00,12:00,1,0,0,0,0,1,0,0,4,0.253622533,-0.740975732,0
Duntocher 2,16/10/17,11:00,12:00,1,0,0,0,1,0,0,0,4,0.287944331,0.773789529,0
Duntocher 2,16/10/17,11:00,12:00,1,1,0,0,0,0,0,0,4,0.298148109,1.000348357,0
Duntocher 2,16/10/17,11:00,12:00,1,0,1,0,0,0,0,0,4,0.41131728,3.148368249,0
Duntocher 2,16/10/17,11:00,12:00,0,0,0.1,0,0,0,0.9,0,0,-1.148933098,2.469700935,1
Duntocher 2,16/10/17,11:00,12:00,0,0,0.4,0,0,0.6,0,0,0,-1.148933098,0.182415483,1
Duntocher 2,16/10/17,11:00,12:00,0,0,0,0.8,0,0,0.2,0,0,-1.148933098,-0.91959895,1
Duntocher 2,16/10/17,11:00,12:00,0,0,0,0,0,1,0,0,0,-0.91424621,3.979420342,1
Duntocher 2,16/10/17,11:00,12:00,0,0,1,0,0,0,0,0,0,-0.772320938,2.238600839,1
Duntocher 2,16/10/17,11:00,12:00,0,0,1,0,0,0,0,0,0,-0.754696231,2.946534104,1
Duntocher 2,16/10/17,11:00,12:00,0,0,0,0,0,1,0,0,0,-0.674921241,5.492671847,1
Duntocher 2,16/10/17,11:00,12:00,0,0,0.8,0,0,0,0.2,0,0,-0.283467222,1.565483964,1
Duntocher 2,16/10/17,11:00,12:00,0,0,0.4,0,0,0.6,0,0,0,-0.024662314,-0.882259634,1
Duntocher 2,16/10/17,11:00,12:00,0,0,0,0,1,0,0,0,0,0.156222837,0.770257431,1
Duntocher 2,16/10/17,11:00,12:00,0,0,1,0,0,0,0,0,0,0.339890836,2.238600839,1
Duntocher 2,16/10/17,11:00,12:00,0,0,0,0,0,1,0,0,0,0.392764957,1.744611768,1
Duntocher 2,16/10/17,11:00,12:00,0,0,1,0,0,0,0,0,0,0.427086755,-0.132950369,1
Duntocher 2,16/10/17,11:00,12:00,0,0,0.3,0,0.7,0,0,0,0,0.53932831,-1.007901389,1
Duntocher 2,16/10/17,11:00,12:00,0,0,1,0,0,0,0,0,0,0.768449501,4.805931168,1
Duntocher 2,16/10/17,11:00,12:00,0,0,0,1,0,0,0,0,0,1.050444813,0.284341727,1
Duntocher 2,16/10/17,11:00,12:00,0,0,1,0,0,0,0,0,0,1.139495964,4.25391478,1
Duntocher 2,16/10/17,11:00,12:00,0,0,0,0,0,1,0,0,0,1.389024711,3.312358492,1
Duntocher 2,16/10/17,11:00,12:00,0,0,0.2,0,0,0.8,0,0,0,1.470654933,4.672720632,1
Duntocher 2,16/10/17,11:00,12:00,0,0,0.1,0,0,0.7,0.2,0,0,2.11349293,3.801301709,1
Ferngrove Avenue,04/07/16,9.46,10.22,1,0,0.1,0.9,0,0,0,0,8,-0.771524951,1.559791502,0
Ferngrove Avenue,04/07/16,9.46,10.22,1,0,0.1,0.9,0,0,0,0,8,-0.771524951,1.559791502,0
Ferngrove Avenue,04/07/16,9.46,10.22,1,0,0,1,0,0,0,0,8,-0.458045385,1.559791502,0
Ferngrove Avenue,04/07/16,9.46,10.22,1,0,0,1,0,0,0,0,8,-0.458045385,1.559791502,0
Ferngrove Avenue,04/07/16,9.46,10.22,1,0,0,1,0,0,0,0,8,-0.458045385,1.559791502,0
Ferngrove Avenue,04/07/16,9.46,10.22,1,0,0,0.5,0,0.5,0,0,8,-0.458045385,0.898985231,0
Ferngrove Avenue,04/07/16,9.46,10.22,1,0,0,0,1,0,0,0,8,-0.144565819,-1.083433583,0
Ferngrove Avenue,04/07/16,9.46,10.22,1,0,0.2,0,0.8,0,0,0,8,0.795872879,-1.083433583,0
Ferngrove Avenue,04/07/16,9.46,10.22,1,0,0,0,1,0,0,0,8,0.795872879,-1.083433583,0
Ferngrove Avenue,04/07/16,9.46,10.22,1,0,0,0,1,0,0,0,8,0.795872879,-1.083433583,0
Ferngrove Avenue,04/07/16,9.46,10.22,1,0,0,0,1,0,0,0,8,0.795872879,-1.083433583,0
Ferngrove Avenue,04/07/16,9.46,10.22,1,0,0,0,1,0,0,0,8,0.795872879,-1.083433583,0
Ferngrove Avenue,04/07/16,9.46,10.22,1,0,0,0,1,0,0,0,8,0.795872879,-1.083433583,0
Ferngrove Avenue,04/07/16,9.46,10.22,1,0,0,0,1,0,0,0,8,1.109352445,-1.083433583,0
Ferngrove Avenue,04/07/16,9.46,10.22,1,0,0,0,1,0,0,0,8,1.109352445,-1.083433583,0
Ferngrove Avenue,04/07/16,9.46,10.22,1,0,0,0,1,0,0,0,8,1.736311577,-1.083433583,0
Ferngrove Avenue,04/07/16,9.46,10.22,1,0,0,0,1,0,0,0,8,1.736311577,-1.083433583,0
Ferngrove Avenue,04/07/16,9.46,10.22,1,0,0,0,1,0,0,0,8,1.736311577,-1.083433583,0
Ferngrove Avenue,04/07/16,9.46,10.22,1,0,0,0,1,0,0,0,8,2.049791143,-1.083433583,0
Ferngrove Avenue,04/07/16,9.46,10.22,1,0,0,0,1,0,0,0,8,2.363270709,-1.083433583,0
Ferngrove Avenue,04/07/16,9.46,10.22,0,1,0,0,0,0,0,0,8,-1.085004518,1.559791502,1
Ferngrove Avenue,04/07/16,9.46,10.22,0,0,0.3,0,0,0,0.7,0,8,-0.771524951,0.898985231,1
Ferngrove Avenue,04/07/16,9.46,10.22,0,0,0.5,0,0,0.5,0,0,8,-0.771524951,0.568582095,1
Ferngrove Avenue,04/07/16,9.46,10.22,0,0,0.3,0,0,0,0.7,0,8,-0.771524951,0.568582095,1
Ferngrove Avenue,04/07/16,9.46,10.22,0,0,1,0,0,0,0,0,8,-0.771524951,0.568582095,1
Ferngrove Avenue,04/07/16,9.46,10.22,0,0,0,0,0,0,1,0,8,-0.458045385,0.898985231,1
Ferngrove Avenue,04/07/16,9.46,10.22,0,0,0,0,0.1,0,0.9,0,8,-0.144565819,-0.753030447,1
Ferngrove Avenue,04/07/16,9.46,10.22,0,0,0,0,0,1,0,0,8,-0.144565819,0.238178959,1
Ferngrove Avenue,04/07/16,9.46,10.22,0,0,0,0,1,0,0,0,8,-0.144565819,-1.083433583,1
Ferngrove Avenue,04/07/16,9.46,10.22,0,0,0.3,0,0,0,0.7,0,8,0.168913747,-0.092224176,1
Ferngrove Avenue,04/07/16,9.46,10.22,0,0,0.8,0,0.2,0,0,0,8,0.168913747,-0.753030447,1
Ferngrove Avenue,04/07/16,9.46,10.22,0,0,0,0,1,0,0,0,8,0.168913747,-1.083433583,1
Ferngrove Avenue,04/07/16,9.46,10.22,0,0,0.2,0,0,0.8,0,0,8,0.168913747,-0.092224176,1
Ferngrove Avenue,04/07/16,9.46,10.22,0,0,0,0,1,0,0,0,8,0.168913747,-1.083433583,1
Ferngrove Avenue,04/07/16,9.46,10.22,0,0,0,0,1,0,0,0,8,0.795872879,-1.083433583,1
Ferngrove Avenue,04/07/16,9.46,10.22,0,0,0,0,1,0,0,0,8,0.795872879,-1.083433583,1
Ferngrove Avenue,04/07/16,9.46,10.22,0,0,0,0,1,0,0,0,8,1.109352445,-1.083433583,1
Ferngrove Avenue,04/07/16,9.46,10.22,0,0,0,0,1,0,0,0,8,1.736311577,-1.083433583,1
Ferngrove Avenue,04/07/16,9.46,10.22,0,0,0,0,1,0,0,0,8,1.736311577,-1.083433583,1
Ferngrove Avenue,04/07/16,9.46,10.22,0,0,0,0,1,0,0,0,8,2.676750275,-1.083433583,1
Hawthorn Avenue,05/07/16,12.15,12.2,1,0,0.8,0,0.2,0,0,1,24,0.795872879,-0.753030447,0
Hawthorn Avenue,05/07/16,12.15,12.2,1,0,0.8,0,0.2,0,0,1,24,0.795872879,-0.753030447,0
Hawthorn Avenue,05/07/16,12.15,12.2,1,0,0.8,0,0.2,0,0,1,24,0.795872879,-0.753030447,0
Hawthorn Avenue,05/07/16,12.15,12.2,1,0,0.8,0,0.2,0,0,1,24,0.795872879,-0.753030447,0
Hawthorn Avenue,05/07/16,12.15,12.2,1,0,0.8,0,0.2,0,0,1,24,0.795872879,-0.753030447,0
Hawthorn Avenue,05/07/16,12.15,12.2,1,0,0.8,0,0.2,0,0,1,24,0.795872879,-0.753030447,0
Hawthorn Avenue,05/07/16,12.15,12.2,1,0,0,0,0,0,1,1,24,0.168913747,-0.422627312,0
Hawthorn Avenue,05/07/16,12.15,12.2,1,0,0,0,0,0,1,1,24,0.168913747,-0.422627312,0
Hawthorn Avenue,05/07/16,12.15,12.2,1,0,0,0,0,0,1,1,24,0.168913747,-0.422627312,0
Hawthorn Avenue,05/07/16,12.15,12.2,1,0,0,0,0,0,1,1,24,0.168913747,-0.422627312,0
Hawthorn Avenue,05/07/16,12.15,12.2,1,0,0,0,0,0,1,1,24,0.168913747,-0.422627312,0
Hawthorn Avenue,05/07/16,12.15,12.2,1,0,0,0,1,0,0,0,24,-0.458045385,-1.083433583,0
Hawthorn Avenue,05/07/16,12.15,12.2,1,0,0,0,1,0,0,0,24,-0.458045385,-1.083433583,0
Hawthorn Avenue,05/07/16,12.15,12.2,1,0,0,0,1,0,0,1,24,0.795872879,-1.083433583,0
Hawthorn Avenue,05/07/16,12.15,12.2,1,0,0,0,1,0,0,1,24,0.795872879,-1.083433583,0
Hawthorn Avenue,05/07/16,12.15,12.2,1,0,0,0,1,0,0,1,24,0.795872879,-1.083433583,0
Hawthorn Avenue,05/07/16,12.15,12.2,1,0,0,0,1,0,0,1,24,0.795872879,-1.083433583,0
Hawthorn Avenue,05/07/16,12.15,12.2,1,0,0,0,1,0,0,1,24,1.422832011,-1.083433583,0
Hawthorn Avenue,05/07/16,12.15,12.2,1,0,0,0,1,0,0,1,24,1.736311577,-1.083433583,0
Hawthorn Avenue,05/07/16,12.15,12.2,1,0,0,0,1,0,0,1,24,1.736311577,-1.083433583,0
Hawthorn Avenue,05/07/16,12.15,12.2,0,0,0.5,0,0,0,0.5,1,24,-0.458045385,0.238178959,1
Hawthorn Avenue,05/07/16,12.15,12.2,0,0,0,0,0,0,1,1,24,-0.458045385,0.238178959,1
Hawthorn Avenue,05/07/16,12.15,12.2,0,0,1,0,0,0,0,1,24,-0.458045385,-0.422627312,1
Hawthorn Avenue,05/07/16,12.15,12.2,0,0,1,0,0,0,0,0,24,-0.458045385,-0.422627312,1
Hawthorn Avenue,05/07/16,12.15,12.2,0,0,0.9,0,0,0.1,0,0,24,-0.458045385,-0.092224176,1
Hawthorn Avenue,05/07/16,12.15,12.2,0,0,0.9,0,0,0.1,0,1,24,-0.458045385,-0.092224176,1
Hawthorn Avenue,05/07/16,12.15,12.2,0,0,0,0,0,1,0,0,24,-0.144565819,0.238178959,1
Hawthorn Avenue,05/07/16,12.15,12.2,0,0,0.1,0,0,0,0.9,1,24,0.168913747,-0.422627312,1
Hawthorn Avenue,05/07/16,12.15,12.2,0,0,0,0,0,1,0,0,24,0.168913747,-0.092224176,1
Hawthorn Avenue,05/07/16,12.15,12.2,0,0,0,0,0,0,1,0,24,0.168913747,-0.422627312,1
Hawthorn Avenue,05/07/16,12.15,12.2,0,0,1,0,0,0,0,1,24,0.168913747,-0.092224176,1
Hawthorn Avenue,05/07/16,12.15,12.2,0,0,1,0,0,0,0,1,24,0.168913747,-0.422627312,1
Hawthorn Avenue,05/07/16,12.15,12.2,0,0,0.1,0,0.9,0,0,0,24,0.482393313,-1.083433583,1
Hawthorn Avenue,05/07/16,12.15,12.2,0,0,0,0,0,0,1,1,24,0.482393313,-0.753030447,1
Hawthorn Avenue,05/07/16,12.15,12.2,0,0,0,0,1,0,0,1,24,0.795872879,-1.083433583,1
Hawthorn Avenue,05/07/16,12.15,12.2,0,0,0,0,1,0,0,0,24,0.795872879,-1.083433583,1
Hawthorn Avenue,05/07/16,12.15,12.2,0,0,0,0,1,0,0,0,24,0.795872879,-1.083433583,1
Hawthorn Avenue,05/07/16,12.15,12.2,0,0,0,0,1,0,0,0,24,1.109352445,-1.083433583,1
Hawthorn Avenue,05/07/16,12.15,12.2,0,0,0,0,1,0,0,0,24,1.109352445,-1.083433583,1
Hawthorn Avenue,05/07/16,12.15,12.2,0,0,0,0,1,0,0,1,24,1.736311577,-1.083433583,1
Kelvindale 1,15/11/17,09:30,12:00,1,0.8,0,0,0,0,0.2,0,11,-1.148933098,-0.701113488,0
Kelvindale 1,15/11/17,09:30,12:00,1,0.8,0,0,0,0,0.2,0,11,-1.148933098,-0.701113488,0
Kelvindale 1,15/11/17,09:30,12:00,1,0.8,0,0,0,0,0.2,0,11,-1.148933098,-0.701113488,0
Kelvindale 1,15/11/17,09:30,12:00,1,0,0,0,0,0.1,0.9,0,11,-0.042287021,-1.041708608,0
Kelvindale 1,15/11/17,09:30,12:00,1,0,0,0,0,0.1,0.9,0,11,-0.042287021,-1.041708608,0
Kelvindale 1,15/11/17,09:30,12:00,1,0,0,0,0,0.1,0.9,0,11,-0.042287021,-1.041708608,0
Kelvindale 1,15/11/17,09:30,12:00,1,0.8,0,0,0,0.2,0,0,11,-1.148933098,0.238424458,0
Kelvindale 1,15/11/17,09:30,12:00,1,0.8,0,0,0,0.2,0,0,11,-1.148933098,0.238424458,0
Kelvindale 1,15/11/17,09:30,12:00,1,1,0,0,0,0,0,0,11,-1.148933098,-0.848452414,0
Kelvindale 1,15/11/17,09:30,12:00,1,0,0,1,0,0,0,0,11,-1.148933098,-1.20368051,0
Kelvindale 1,15/11/17,09:30,12:00,1,1,0,0,0,0,0,0,11,-0.726867746,-0.025473687,0
Kelvindale 1,15/11/17,09:30,12:00,1,0,0,0,0,1,0,0,11,-0.32984803,-0.255564612,0
Kelvindale 1,15/11/17,09:30,12:00,1,1,0,0,0,0,0,0,11,-0.313150939,-0.2732251,0
Kelvindale 1,15/11/17,09:30,12:00,1,0,1,0,0,0,0,0,11,-0.227810253,-0.957947438,0
Kelvindale 1,15/11/17,09:30,12:00,1,0,0,0,0,0,1,0,11,-0.146180031,0.300488458,0
Kelvindale 1,15/11/17,09:30,12:00,1,0,0,0,1,0,0,0,11,0.012442332,-0.033547052,0
Kelvindale 1,15/11/17,09:30,12:00,1,0,0,1,0,0,0,0,11,0.087579241,-0.383224709,0
Kelvindale 1,15/11/17,09:30,12:00,1,0,0,1,0,0,0,0,11,0.343601301,-0.282307636,0
Kelvindale 1,15/11/17,09:30,12:00,1,0,0,1,0,0,0,0,11,0.391837341,-0.891846755,0
Kelvindale 1,15/11/17,09:30,12:00,1,0,0,0,1,0,0,0,11,0.610754754,-0.144051247,0
Kelvindale 1,15/11/17,09:30,12:00,0,1,0,0,0,0,0,0,0,-1.148933098,0.718789724,1
Kelvindale 1,15/11/17,09:30,12:00,0,0.2,0,0,0,0.8,0,0,0,-1.148933098,-0.98166295,1
Kelvindale 1,15/11/17,09:30,12:00,0,0.2,0.8,0,0,0,0,0,0,-1.070085724,0.197048459,1
Kelvindale 1,15/11/17,09:30,12:00,0,0.1,0,0,0,0.9,0,0,0,-0.978251725,0.502322604,1
Kelvindale 1,15/11/17,09:30,12:00,0,0,0.2,0,0.8,0,0,0,0,-0.886417725,0.044159094,1
Kelvindale 1,15/11/17,09:30,12:00,0,0.3,0.3,0,0,0.4,0,0,0,-0.728722978,-0.160197979,1
Kelvindale 1,15/11/17,09:30,12:00,0,0,0.4,0,0,0,0.6,0,0,-0.723157281,-0.525517782,1
Kelvindale 1,15/11/17,09:30,12:00,0,0,0,0,0,1,0,0,0,-0.495891323,-0.524508611,1
Kelvindale 1,15/11/17,09:30,12:00,0,0,0,0,0,1,0,0,0,-0.327065182,-0.522994855,1
Kelvindale 1,15/11/17,09:30,12:00,0,0,0,0,1,0,0,0,0,-0.300164313,-0.089051442,1
Kelvindale 1,15/11/17,09:30,12:00,0,0,0,0,0.1,0.2,0.7,0,0,-0.146180031,-0.492215148,1
Kelvindale 1,15/11/17,09:30,12:00,0,0,1,0,0,0,0,0,0,-0.106292536,0.179387971,1
Kelvindale 1,15/11/17,09:30,12:00,0,1,0,0,0,0,0,0,0,-0.055273647,-0.514921489,1
Kelvindale 1,15/11/17,09:30,12:00,0,0,0,0,0,1,0,0,0,0.041198433,-0.257078368,1
Kelvindale 1,15/11/17,09:30,12:00,0,0,0,0,1,0,0,0,0,0.048619362,-0.986708804,1
Kelvindale 1,15/11/17,09:30,12:00,0,0.2,0.7,0,0,0,0.1,0,0,-1.148933098,-0.206619832,1
Kelvindale 1,15/11/17,09:30,12:00,0,0,0,0,0,0.4,0.6,0,0,0.682181198,-0.498774757,1
Kelvindale 1,15/11/17,09:30,12:00,0,0.2,0,0,0,0.8,0,0,0,-1.148933098,-0.061299247,1
Kelvindale 1,15/11/17,09:30,12:00,0,0,0,0,1,0,0,0,0,1.009629702,-0.732902366,1
Kelvindale 1,15/11/17,09:30,12:00,0,0,0,0,1,0,0,0,0,1.036530571,-0.724829,1
Kelvindale 4,15/11/17,09:30,10:20,1,0,0,0,0,0.5,0.5,0,13,-1.148933098,0.238424458,0
Kelvindale 4,15/11/17,09:30,10:20,1,0,0,0,0,0.5,0.5,0,13,-1.148933098,0.238424458,0
Kelvindale 4,15/11/17,09:30,10:20,1,0,0,0,0,0.5,0.5,0,13,-1.148933098,0.238424458,0
Kelvindale 4,15/11/17,09:30,10:20,1,0.5,0.3,0,0,0,0.2,0,13,-1.014428755,-0.033547052,0
Kelvindale 4,15/11/17,09:30,10:20,1,0.5,0.3,0,0,0,0.2,0,13,-1.014428755,-0.033547052,0
Kelvindale 4,15/11/17,09:30,10:20,1,0,0.4,0,0,0,0.6,0,13,-0.602567181,-0.383224709,0
Kelvindale 4,15/11/17,09:30,10:20,1,0,0.4,0,0,0,0.6,0,13,-0.602567181,-0.383224709,0
Kelvindale 4,15/11/17,09:30,10:20,1,0.4,0.2,0,1,0.4,0,0,13,-0.439306737,-0.025473687,0
Kelvindale 4,15/11/17,09:30,10:20,1,0.4,0.2,0,1,0.4,0,0,13,-0.439306737,-0.025473687,0
Kelvindale 4,15/11/17,09:30,10:20,1,0,0.2,0.8,0,0,0,0,13,-1.148933098,0.300488458,0
Kelvindale 4,15/11/17,09:30,10:20,1,0,0,0,0,0,1,0,13,-0.973613644,-0.2732251,0
Kelvindale 4,15/11/17,09:30,10:20,1,0,0,0,1,0,0,0,13,-0.919811907,-1.20368051,0
Kelvindale 4,15/11/17,09:30,10:20,1,0,0,0,1,0,0,0,13,-0.641527059,-0.957947438,0
Kelvindale 4,15/11/17,09:30,10:20,1,0,0.2,0,0,0,0.8,0,13,-0.459714292,-0.255564612,0
Kelvindale 4,15/11/17,09:30,10:20,1,0,0,0,1,0,0,0,13,-0.250073041,-0.891846755,0
Kelvindale 4,15/11/17,09:30,10:20,1,0,0,0,1,0,0,0,13,-0.150818112,-1.041708608,0
Kelvindale 4,15/11/17,09:30,10:20,1,0,0,0,1,0,0,0,13,-0.128555324,-0.282307636,0
Kelvindale 4,15/11/17,09:30,10:20,1,0,0,0,1,0,0,0,13,0.077375463,-0.144051247,0
Kelvindale 4,15/11/17,09:30,10:20,1,0,0,0,0,0.3,0.7,0,13,0.407606815,-0.848452414,0
Kelvindale 4,15/11/17,09:30,10:20,1,0,0,1,0,0,0,0,13,0.664556491,-0.701113488,0
Kelvindale 4,15/11/17,09:30,10:20,0,0,0,0,0,1,0,0,0,-1.148933098,-0.026987443,1
Kelvindale 4,15/11/17,09:30,10:20,0,0,0,0,0,1,0,0,0,-0.943002311,0.091085532,1
Kelvindale 4,15/11/17,09:30,10:20,0,0,0,0,0,1,0,0,0,-0.917029058,-0.712214366,1
Kelvindale 4,15/11/17,09:30,10:20,0,0,0.8,0,0,0.2,0,0,0,-0.915173826,-0.536114074,1
Kelvindale 4,15/11/17,09:30,10:20,0,0,0,0,0,1,0,0,0,-0.847457847,-0.218729881,1
Kelvindale 4,15/11/17,09:30,10:20,0,0,0,0,0,1,0,0,0,-0.816846513,-1.251111534,1
Kelvindale 4,15/11/17,09:30,10:20,0,0,0,0,0,1,0,0,0,-0.773248554,-1.036662755,1
Kelvindale 4,15/11/17,09:30,10:20,0,0,1,0,0,0,0,0,0,-0.732433443,-0.423086953,1
Kelvindale 4,15/11/17,09:30,10:20,0,0,0.6,0,0,0.4,0,0,0,-0.700894494,-1.083084608,1
Kelvindale 4,15/11/17,09:30,10:20,0,0,0.3,0,0,0.7,0,0,0,-0.698111645,-1.253129876,1
Kelvindale 4,15/11/17,09:30,10:20,0,0,0,0,1,0,0,0,0,-0.621119504,-0.653177879,1
Kelvindale 4,15/11/17,09:30,10:20,0,0,0,0,1,0,0,0,0,-0.516298878,-0.598682659,1
Kelvindale 4,15/11/17,09:30,10:20,0,0,0,1,0,0,0,0,0,-0.327992798,-0.480105099,1
Kelvindale 4,15/11/17,09:30,10:20,0,0,0,0,1,0,0,0,0,-0.286250071,-0.15565671,1
Kelvindale 4,15/11/17,09:30,10:20,0,0,0,0,0,1,0,0,0,-0.132265789,-0.460930855,1
Kelvindale 4,15/11/17,09:30,10:20,0,0,0.2,0,0,0.8,0,0,0,-0.074753587,-0.700104317,1
Kelvindale 4,15/11/17,09:30,10:20,0,0,0,0,1,0,0,0,0,-0.059911728,0.207644751,1
Kelvindale 4,15/11/17,09:30,10:20,0,0.2,0.8,0,0,0,0,0,0,-0.020024233,-0.170794271,1
Kelvindale 4,15/11/17,09:30,10:20,0,0,0,0,1,0,0,0,0,1.053227662,-0.042125004,1
Kelvindale 4,15/11/17,09:30,10:20,0,0,0,1,0,0,0,0,0,1.114450328,0.004801435,1
Kelvindale 5,15/11/17,09:30,10:20,1,0.7,0,0,0,0.3,0,0,5,-0.942074695,-0.35698627,0
Kelvindale 5,15/11/17,09:30,10:20,1,0.7,0,0,0,0.3,0,0,5,-0.942074695,-0.35698627,0
Kelvindale 5,15/11/17,09:30,10:20,1,0.7,0,0,0,0.3,0,0,5,-0.292743384,0.288378409,0
Kelvindale 5,15/11/17,09:30,10:20,1,0.7,0,0,0,0.3,0,0,5,-0.292743384,0.288378409,0
Kelvindale 5,15/11/17,09:30,10:20,1,0,0,0,0,1,0,0,5,-0.191633223,-1.12748812,0
Kelvindale 5,15/11/17,09:30,10:20,1,0,0,0,0,1,0,0,5,-0.191633223,-1.12748812,0
Kelvindale 5,15/11/17,09:30,10:20,1,0.4,0.4,0,0,0,0.2,0,5,-1.148933098,0.110764362,0
Kelvindale 5,15/11/17,09:30,10:20,1,0.4,0.4,0,0,0,0.2,0,5,-1.148933098,0.110764362,0
Kelvindale 5,15/11/17,09:30,10:20,1,0.8,0,0,0,0.2,0,0,5,-1.148933098,-0.557811245,0
Kelvindale 5,15/11/17,09:30,10:20,1,0.8,0,0,0,0.2,0,0,5,-1.148933098,-0.557811245,0
Kelvindale 5,15/11/17,09:30,10:20,1,0,0,0,0.1,0.9,0,0,5,-0.95042324,-0.346894563,0
Kelvindale 5,15/11/17,09:30,10:20,1,0,0,0,0,1,0,0,5,-0.883634877,0.536634408,0
Kelvindale 5,15/11/17,09:30,10:20,1,0,0,0,1,0,0,0,5,-0.722229665,-0.080473491,0
Kelvindale 5,15/11/17,09:30,10:20,1,0,0,0,0.4,0.6,0,0,5,-0.547837827,-1.132533974,0
Kelvindale 5,15/11/17,09:30,10:20,1,0,0.4,0,0,0,0.6,0,5,-0.322427101,-1.282395827,0
Kelvindale 5,15/11/17,09:30,10:20,1,0,0.8,0,0,0,0.2,0,5,-0.18977799,0.299983873,0
Kelvindale 5,15/11/17,09:30,10:20,1,0,0,0,1,0,0,0,5,-0.187922758,-1.236478559,0
Kelvindale 5,15/11/17,09:30,10:20,1,0,0,0,1,0,0,0,5,-0.15360096,-1.047259047,0
Kelvindale 5,15/11/17,09:30,10:20,1,0,0,0,1,0,0,0,5,-0.026517547,-0.345885392,0
Kelvindale 5,15/11/17,09:30,10:20,1,0,0,0,1,0,0,0,5,0.088506857,-1.194093388,0
Kelvindale 5,15/11/17,09:30,10:20,0,0,1,0,0,0,0,0,0,-1.014428755,0.026498606,1
Kelvindale 5,15/11/17,09:30,10:20,0,0,0,0,0,0,1,0,0,-0.981034573,0.430671482,1
Kelvindale 5,15/11/17,09:30,10:20,0,0,0.7,0,0,0.3,0,0,0,-0.883634877,0.273745434,1
Kelvindale 5,15/11/17,09:30,10:20,0,0,0,0,1,0,0,0,0,-0.879924412,0.936266016,1
Kelvindale 5,15/11/17,09:30,10:20,0,0,0,0,1,0,0,0,0,-0.803859887,-0.603728513,1
Kelvindale 5,15/11/17,09:30,10:20,0,0,0,0,0,1,0,0,0,-0.644309908,0.357002019,1
Kelvindale 5,15/11/17,09:30,10:20,0,0,0,0,0,1,0,0,0,-0.578449161,0.333791092,1
Kelvindale 5,15/11/17,09:30,10:20,0,0,0,0,1,0,0,0,0,-0.522792191,0.417552262,1
Kelvindale 5,15/11/17,09:30,10:20,0,1,0,0,0,0,0,0,0,-0.448582899,-1.032626072,1
Kelvindale 5,15/11/17,09:30,10:20,0,0,0,0,1,0,0,0,0,-0.411478252,-1.276845388,1
Kelvindale 5,15/11/17,09:30,10:20,0,0,0,0,0,1,0,0,0,-0.406840171,-0.235885783,1
Kelvindale 5,15/11/17,09:30,10:20,0,0,0,0,0,1,0,0,0,-0.323354717,0.617368066,1
Kelvindale 5,15/11/17,09:30,10:20,0,0,0,0,0,1,0,0,0,-0.304802394,-0.62794861,1
Kelvindale 5,15/11/17,09:30,10:20,0,0,0,0,0,1,0,0,0,0.102421099,0.350442409,1
Kelvindale 5,15/11/17,09:30,10:20,0,0,0,0,0,1,0,0,0,0.144163827,0.872183675,1
Kelvindale 5,15/11/17,09:30,10:20,0,0,0,0,0,1,0,0,0,0.193327483,-0.284830563,1
Kelvindale 5,15/11/17,09:30,10:20,0,0,1,0,0,0,0,0,0,0.323193745,-0.56487544,1
Kelvindale 5,15/11/17,09:30,10:20,0,0.7,0,0,0,0.3,0,0,0,-1.148933098,0.519983091,1
Kelvindale 5,15/11/17,09:30,10:20,0,0,0,0,1,0,0,0,0,0.370502169,0.325717726,1
Kelvindale 5,15/11/17,09:30,10:20,0,0,0,0,0,1,0,0,0,1.004991621,0.643606505,1
Kelvindale 6,15/11/17,09:30,10:20,1,0,0,0,1,0,0,0,4,-1.023704917,-0.633499049,0
